object,descriptor,supportRadius,similarity,tdOne,tdTwo,tSim
0081,FPFH,2.000000,0.000074,2.838274,5.748477,0.055964
0081,FPFH,5.000000,0.000074,2.927013,6.039882,0.041072
0081,FPFH,10.000000,0.000074,2.856362,5.655985,0.043193
0081,FPFH,50.000000,0.000074,2.903326,5.673621,0.041451
0082,RICI,0.050000,0.001615,0.146486,0.491106,0.332872
0082,RICI,0.100000,0.001298,0.143538,0.489048,0.323777
0082,RICI,0.500000,0.002812,0.143294,0.482611,0.256568
0082,RICI,1.000000,0.005578,0.141782,0.480421,0.255762
0082,RICI,1.500000,0.008343,0.141726,0.485472,0.416522
0082,RICI,2.000000,0.011250,0.143239,0.479352,0.402366
0082,RICI,5.000000,0.044136,0.141501,0.487981,0.266609
0082,RICI,10.000000,0.117010,0.140410,0.480867,0.259035
0082,RICI,50.000000,0.117010,0.141630,0.481202,0.260486
0082,QUICCI,0.050000,0.000000,0.150062,0.506648,0.154672
0082,QUICCI,0.100000,0.000000,0.161654,0.496474,0.157838
0082,QUICCI,0.500000,0.000000,0.148978,0.495290,0.234253
0082,QUICCI,1.000000,0.000000,0.150534,0.490568,0.207001
0082,QUICCI,1.500000,0.000000,0.146686,0.490305,0.193722
0082,QUICCI,2.000000,0.000014,0.150211,0.486097,0.135692
0082,QUICCI,5.000000,0.030643,0.146796,0.487688,0.134256
0082,QUICCI,10.000000,0.117010,0.147004,0.487477,0.134723
0082,QUICCI,50.000000,0.117010,0.149449,0.485706,0.133491
0082,SI,0.050000,0.001958,0.136411,0.242802,0.261312
0082,SI,0.100000,0.000806,0.133460,0.248192,0.293011
0082,SI,0.500000,0.000233,0.140459,0.255492,0.413648
0082,SI,1.000000,0.000189,0.137601,0.257271,0.384955
0082,SI,1.500000,0.000169,0.140349,0.254670,0.247199
0082,SI,2.000000,0.000162,0.139242,0.253053,0.240941
0082,SI,5.000000,0.000148,0.139738,0.258028,0.237534
0082,SI,10.000000,0.000140,0.139530,0.255069,0.237993
0082,SI,50.000000,0.000126,0.140509,0.256818,0.263231
0082,3DSC,0.050000,0.005287,0.711871,0.656104,6.386096
0082,3DSC,0.100000,0.003742,0.635937,0.813320,5.580186
0082,3DSC,0.500000,0.117010,0.192244,0.231675,4.945920
0082,3DSC,1.000000,0.117010,0.203637,0.174514,4.468096
0082,3DSC,1.500000,0.117010,0.212274,0.177334,3.963280
0082,3DSC,2.000000,0.117010,0.204342,0.175241,4.949606
0082,3DSC,5.000000,0.117010,0.216617,0.175721,4.211312
0082,3DSC,10.000000,0.117010,0.206614,0.175804,4.210157
0082,3DSC,50.000000,0.117010,0.211345,0.172815,4.940649
0082,FPFH,0.050000,0.000661,3.227156,4.758803,0.136745
0082,FPFH,0.100000,0.001506,4.796553,6.187896,0.132795
0082,FPFH,0.500000,0.000960,7.054443,12.379995,0.199445
0082,FPFH,1.000000,0.000960,7.426542,13.280013,0.131686
0082,FPFH,1.500000,0.000960,7.149680,12.915744,0.137510
0082,FPFH,2.000000,0.000960,7.615720,12.446120,0.140798
0082,FPFH,5.000000,0.000960,7.170637,12.647585,0.132756
0082,FPFH,10.000000,0.000960,7.196474,12.524108,0.232113
0082,FPFH,50.000000,0.000960,6.991448,12.597356,0.140158
0083,RICI,0.050000,0.001489,0.023196,0.311010,0.142186
0083,RICI,0.100000,0.000724,0.036113,0.395502,0.147647
0083,RICI,0.500000,0.001587,0.022923,0.346592,0.125299
0083,RICI,1.000000,0.003126,0.024202,0.309656,0.112473
0083,RICI,1.500000,0.004620,0.023040,0.310043,0.119565
0083,RICI,2.000000,0.006420,0.025005,0.330554,0.116055
0083,RICI,5.000000,0.031013,0.024772,0.313464,0.110033
0083,RICI,10.000000,0.117035,0.024114,0.311374,0.182962
0083,RICI,50.000000,0.117035,0.023360,0.303444,0.159157
0083,QUICCI,0.050000,0.000000,0.026055,0.322603,0.078773
0083,QUICCI,0.100000,0.000000,0.025380,0.317067,0.065203
0083,QUICCI,0.500000,0.000000,0.025107,0.320738,0.054951
0083,QUICCI,1.000000,0.000000,0.024840,0.313933,0.052395
0083,QUICCI,1.500000,0.000000,0.024847,0.312598,0.051411
0083,QUICCI,2.000000,0.000000,0.024784,0.315318,0.051618
0083,QUICCI,5.000000,0.011443,0.043271,0.440268,0.050735
0083,QUICCI,10.000000,0.117035,0.025598,0.438737,0.050771
0083,QUICCI,50.000000,0.117035,0.043506,0.500302,0.052026
0083,SI,0.050000,0.000486,0.086885,0.221044,0.109949
0083,SI,0.100000,0.000319,0.087992,0.290028,0.113664
0083,SI,0.500000,0.000163,0.092261,0.252820,0.114073
0083,SI,1.000000,0.000140,0.058896,0.207844,0.180509
0083,SI,1.500000,0.000128,0.059063,0.206362,0.188094
0083,SI,2.000000,0.000124,0.060855,0.204276,0.173783
0083,SI,5.000000,0.000113,0.063177,0.269858,0.129133
0083,SI,10.000000,0.000100,0.058368,0.205776,0.106069
0083,SI,50.000000,0.000096,0.060774,0.205144,0.106437
0083,3DSC,0.050000,0.004086,0.687184,0.310297,2.376679
0083,3DSC,0.100000,0.002462,0.425081,0.575393,2.986671
0083,3DSC,0.500000,0.117035,0.317295,0.248692,1.556542
0083,3DSC,1.000000,0.117035,0.322529,0.128587,1.711847
0083,3DSC,1.500000,0.117035,0.324336,0.129069,2.047362
0083,3DSC,2.000000,0.117035,0.318471,0.132795,1.801128
0083,3DSC,5.000000,0.117035,0.312480,0.127200,1.623202
0083,3DSC,10.000000,0.117035,0.324153,0.131254,2.240118
0083,3DSC,50.000000,0.117035,0.334498,0.133899,1.571083
0083,FPFH,0.050000,0.000098,1.813367,3.386795,0.076967
0083,FPFH,0.100000,0.000149,3.049296,4.053119,0.079132
0083,FPFH,0.500000,0.000131,3.223444,9.793274,0.051155
0083,FPFH,1.000000,0.000131,3.245728,9.883623,0.052602
0083,FPFH,1.500000,0.000131,3.258450,9.873681,0.053498
0083,FPFH,2.000000,0.000131,3.246860,9.846584,0.052328
0083,FPFH,5.000000,0.000131,3.235955,9.822135,0.091695
0083,FPFH,10.000000,0.000131,3.235092,9.800200,0.053134
0083,FPFH,50.000000,0.000131,3.231643,9.799172,0.082566
0084,RICI,0.050000,0.001749,0.118990,0.103698,0.436841
0084,RICI,0.100000,0.001644,0.118942,0.100607,0.289545
0084,RICI,0.500000,0.005924,0.117562,0.098286,0.224603
0084,RICI,1.000000,0.011716,0.119878,0.098166,0.203260
0084,RICI,1.500000,0.017877,0.116419,0.098030,0.201546
0084,RICI,2.000000,0.023900,0.116370,0.099794,0.201320
0084,RICI,5.000000,0.109458,0.116451,0.097369,0.200907
0084,RICI,10.000000,0.110804,0.119003,0.097488,0.201357
0084,RICI,50.000000,0.110804,0.116419,0.097444,0.219906
0084,QUICCI,0.050000,0.000000,0.124425,0.105274,0.128657
0084,QUICCI,0.100000,0.000000,0.122778,0.104712,0.125466
0084,QUICCI,0.500000,0.000000,0.124160,0.103020,0.207121
0084,QUICCI,1.000000,0.000000,0.121868,0.103051,0.209704
0084,QUICCI,1.500000,0.000030,0.122083,0.102863,0.194399
0084,QUICCI,2.000000,0.002613,0.126969,0.102458,0.170041
0084,QUICCI,5.000000,0.108795,0.121754,0.102437,0.175735
0084,QUICCI,10.000000,0.110804,0.122873,0.103697,0.127423
0084,QUICCI,50.000000,0.110804,0.125344,0.101869,0.122517
0084,SI,0.050000,0.001197,0.122330,0.106378,0.216164
0084,SI,0.100000,0.000484,0.124734,0.112204,0.225695
0084,SI,0.500000,0.000270,0.122317,0.136576,0.205216
0084,SI,1.000000,0.000223,0.122411,0.147026,0.203139
0084,SI,1.500000,0.000207,0.122155,0.153063,0.202876
0084,SI,2.000000,0.000202,0.121550,0.154252,0.208002
0084,SI,5.000000,0.000173,0.126327,0.160473,0.215503
0084,SI,10.000000,0.000149,0.122658,0.159622,0.328005
0084,SI,50.000000,0.000130,0.123411,0.160326,0.324149
0084,3DSC,0.050000,0.003251,1.020970,0.639755,4.387844
0084,3DSC,0.100000,0.003436,0.521234,0.660619,4.462417
0084,3DSC,0.500000,0.110804,0.250912,0.185887,4.186197
0084,3DSC,1.000000,0.110804,0.254422,0.186167,3.352612
0084,3DSC,1.500000,0.110804,0.260897,0.183641,4.416797
0084,3DSC,2.000000,0.110804,0.265826,0.185767,3.413938
0084,3DSC,5.000000,0.110804,0.264034,0.184220,4.395299
0084,3DSC,10.000000,0.110804,0.262089,0.184719,3.442021
0084,3DSC,50.000000,0.110804,0.255787,0.184626,4.129447
0084,FPFH,0.050000,0.000133,3.152137,2.428018,0.185209
0084,FPFH,0.100000,0.000282,6.254868,4.338554,0.120079
0084,FPFH,0.500000,0.000250,6.417252,6.000601,0.121866
0084,FPFH,1.000000,0.000250,6.471923,6.036856,0.121098
0084,FPFH,1.500000,0.000250,6.465155,6.021181,0.121415
0084,FPFH,2.000000,0.000250,6.452300,5.995374,0.121778
0084,FPFH,5.000000,0.000250,6.444780,5.993269,0.124723
0084,FPFH,10.000000,0.000250,6.429535,5.984097,0.121650
0084,FPFH,50.000000,0.000250,6.416218,5.980421,0.125005
0085,RICI,0.050000,0.001994,0.040499,0.127574,0.170068
0085,RICI,0.100000,0.001805,0.040456,0.129201,0.229030
0085,RICI,0.500000,0.003376,0.040237,0.127518,0.220064
0085,RICI,1.000000,0.006586,0.044791,0.126028,0.208371
0085,RICI,1.500000,0.009722,0.040224,0.125908,0.204591
0085,RICI,2.000000,0.013216,0.040709,0.126269,0.130657
0085,RICI,5.000000,0.045025,0.039796,0.125691,0.129693
0085,RICI,10.000000,0.116932,0.039648,0.125173,0.129877
0085,RICI,50.000000,0.119623,0.039714,0.125119,0.126320
0085,QUICCI,0.050000,0.000000,0.043281,0.131882,0.070194
0085,QUICCI,0.100000,0.000000,0.043176,0.131440,0.070826
0085,QUICCI,0.500000,0.000000,0.042616,0.131088,0.069922
0085,QUICCI,1.000000,0.000000,0.042437,0.130384,0.068528
0085,QUICCI,1.500000,0.000000,0.042440,0.130482,0.068528
0085,QUICCI,2.000000,0.000000,0.042151,0.130426,0.069359
0085,QUICCI,5.000000,0.025744,0.042731,0.130293,0.068250
0085,QUICCI,10.000000,0.115624,0.042208,0.131890,0.068601
0085,QUICCI,50.000000,0.119623,0.042098,0.131813,0.067813
0085,SI,0.050000,0.001632,0.066527,0.116890,0.139075
0085,SI,0.100000,0.000721,0.069793,0.127153,0.140002
0085,SI,0.500000,0.000235,0.067787,0.129662,0.135961
0085,SI,1.000000,0.000191,0.073354,0.129747,0.216863
0085,SI,1.500000,0.000171,0.075464,0.130067,0.216351
0085,SI,2.000000,0.000161,0.075266,0.129897,0.179149
0085,SI,5.000000,0.000137,0.074893,0.132208,0.199709
0085,SI,10.000000,0.000128,0.071924,0.131171,0.133121
0085,SI,50.000000,0.000114,0.076615,0.133375,0.124623
0085,3DSC,0.050000,0.004090,0.291083,0.293835,2.694856
0085,3DSC,0.100000,0.002819,0.330412,0.394777,3.583010
0085,3DSC,0.500000,0.119623,0.142590,0.117455,2.038324
0085,3DSC,1.000000,0.119623,0.142655,0.117563,2.118067
0085,3DSC,1.500000,0.119623,0.144054,0.119019,2.865086
0085,3DSC,2.000000,0.119623,0.142996,0.114341,2.062396
0085,3DSC,5.000000,0.119623,0.145067,0.117302,2.122771
0085,3DSC,10.000000,0.119623,0.144589,0.120181,2.769844
0085,3DSC,50.000000,0.119623,0.145057,0.117107,2.064905
0085,FPFH,0.050000,0.000200,1.519929,2.348735,0.108330
0085,FPFH,0.100000,0.000517,2.211501,2.999796,0.070382
0085,FPFH,0.500000,0.001727,4.085492,6.676849,0.119330
0085,FPFH,1.000000,0.001727,4.108587,6.668926,0.072557
0085,FPFH,1.500000,0.001727,4.123181,6.685319,0.071626
0085,FPFH,2.000000,0.001727,4.127824,6.692613,0.072967
0085,FPFH,5.000000,0.001727,4.133101,6.715670,0.091937
0085,FPFH,10.000000,0.001727,4.382251,7.107778,0.070411
0085,FPFH,50.000000,0.001727,4.282723,6.853575,0.070632
0086,RICI,0.050000,0.003248,0.001577,0.065495,0.026756
0086,RICI,0.100000,0.002702,0.002057,0.067394,0.026876
0086,RICI,0.500000,0.002041,0.001400,0.062978,0.026590
0086,RICI,1.000000,0.003864,0.001337,0.068997,0.024951
0086,RICI,1.500000,0.005776,0.001418,0.071581,0.024243
0086,RICI,2.000000,0.007594,0.001352,0.062647,0.023754
0086,RICI,5.000000,0.017954,0.001349,0.066811,0.023207
0086,RICI,10.000000,0.061843,0.001344,0.063610,0.037475
0086,RICI,50.000000,0.113914,0.001504,0.062678,0.038152
0086,QUICCI,0.050000,0.000000,0.001706,0.069849,0.016916
0086,QUICCI,0.100000,0.000000,0.001674,0.067186,0.017039
0086,QUICCI,0.500000,0.000000,0.001549,0.072362,0.016974
0086,QUICCI,1.000000,0.000000,0.001488,0.075699,0.015430
0086,QUICCI,1.500000,0.000000,0.001502,0.077978,0.015602
0086,QUICCI,2.000000,0.000000,0.001569,0.066639,0.013390
0086,QUICCI,5.000000,0.000191,0.001469,0.065953,0.010518
0086,QUICCI,10.000000,0.040520,0.001540,0.065968,0.012956
0086,QUICCI,50.000000,0.113914,0.001830,0.068340,0.015385
0086,SI,0.050000,0.002138,0.009265,0.069599,0.037590
0086,SI,0.100000,0.001129,0.009344,0.081687,0.032116
0086,SI,0.500000,0.000243,0.018557,0.091693,0.035968
0086,SI,1.000000,0.000183,0.023959,0.094076,0.028193
0086,SI,1.500000,0.000162,0.024730,0.091452,0.025372
0086,SI,2.000000,0.000148,0.025707,0.090054,0.025274
0086,SI,5.000000,0.000116,0.027643,0.090136,0.023803
0086,SI,10.000000,0.000100,0.028756,0.091682,0.023622
0086,SI,50.000000,0.000083,0.028460,0.092198,0.023639
0086,3DSC,0.050000,0.004231,0.159797,0.106809,0.372299
0086,3DSC,0.100000,0.003319,0.167004,0.134713,0.360212
0086,3DSC,0.500000,0.016097,0.134857,0.113426,0.290900
0086,3DSC,1.000000,0.113914,0.134595,0.068943,0.297545
0086,3DSC,1.500000,0.113914,0.139557,0.066341,0.287598
0086,3DSC,2.000000,0.113914,0.135190,0.065941,0.302265
0086,3DSC,5.000000,0.113914,0.137891,0.064681,0.290674
0086,3DSC,10.000000,0.113914,0.133914,0.065876,0.486564
0086,3DSC,50.000000,0.113914,0.136687,0.066440,0.443568
0086,FPFH,0.050000,0.000220,0.482360,1.594887,0.009764
0086,FPFH,0.100000,0.000183,0.875796,1.746696,0.009604
0086,FPFH,0.500000,0.000185,1.267241,4.371595,0.009773
0086,FPFH,1.000000,0.000184,1.255556,4.864114,0.012682
0086,FPFH,1.500000,0.000184,1.257675,4.864628,0.010420
0086,FPFH,2.000000,0.000184,1.259193,4.876814,0.009596
0086,FPFH,5.000000,0.000184,1.260677,4.895240,0.009774
0086,FPFH,10.000000,0.000184,1.259994,4.890826,0.016868
0086,FPFH,50.000000,0.000184,1.265466,4.893103,0.009590
0087,RICI,0.050000,0.001771,0.260104,0.229840,0.415929
0087,RICI,0.100000,0.001462,0.261786,0.231300,0.597819
0087,RICI,0.500000,0.004157,0.258388,0.229434,0.483400
0087,RICI,1.000000,0.008228,0.253505,0.223573,0.317427
0087,RICI,1.500000,0.012318,0.252601,0.223215,0.301701
0087,RICI,2.000000,0.017038,0.252281,0.225276,0.299593
0087,RICI,5.000000,0.082664,0.253657,0.224895,0.298967
0087,RICI,10.000000,0.115440,0.255854,0.222954,0.310469
0087,RICI,50.000000,0.115440,0.252653,0.223048,0.310733
0087,QUICCI,0.050000,0.000000,0.306922,0.243897,0.281942
0087,QUICCI,0.100000,0.000000,0.289692,0.251313,0.259923
0087,QUICCI,0.500000,0.000000,0.266584,0.231972,0.184840
0087,QUICCI,1.000000,0.000000,0.280373,0.242507,0.176469
0087,QUICCI,1.500000,0.000154,0.268299,0.233712,0.173585
0087,QUICCI,2.000000,0.002890,0.263463,0.235188,0.175173
0087,QUICCI,5.000000,0.071418,0.271924,0.252141,0.175138
0087,QUICCI,10.000000,0.115440,0.266243,0.244113,0.181801
0087,QUICCI,50.000000,0.115440,0.282201,0.231061,0.175346
0087,SI,0.050000,0.001940,0.200660,0.169760,0.391078
0087,SI,0.100000,0.000875,0.184091,0.168822,0.571721
0087,SI,0.500000,0.000286,0.207165,0.214227,0.485294
0087,SI,1.000000,0.000223,0.187558,0.224332,0.308176
0087,SI,1.500000,0.000203,0.188181,0.233013,0.303749
0087,SI,2.000000,0.000191,0.188600,0.242023,0.301480
0087,SI,5.000000,0.000162,0.189327,0.250923,0.298984
0087,SI,10.000000,0.000149,0.202489,0.255594,0.314098
0087,SI,50.000000,0.000129,0.201331,0.254567,0.327176
0087,3DSC,0.050000,0.005126,1.110766,0.725626,8.431809
0087,3DSC,0.100000,0.003619,0.832938,0.804608,7.570752
0087,3DSC,0.500000,0.115440,0.267651,0.178607,5.662863
0087,3DSC,1.000000,0.115440,0.279577,0.169959,5.128525
0087,3DSC,1.500000,0.115440,0.285293,0.188028,6.023697
0087,3DSC,2.000000,0.115440,0.266475,0.186739,6.200071
0087,3DSC,5.000000,0.115440,0.248858,0.177856,6.101840
0087,3DSC,10.000000,0.115440,0.278595,0.187954,5.150988
0087,3DSC,50.000000,0.115440,0.261011,0.171240,5.569364
0087,FPFH,0.050000,0.000345,4.110684,3.446916,0.177120
0087,FPFH,0.100000,0.000517,6.828289,5.569803,0.278808
0087,FPFH,0.500000,0.000637,9.286085,8.613282,0.279383
0087,FPFH,1.000000,0.000637,9.087652,8.543504,0.182466
0087,FPFH,1.500000,0.000637,9.074677,8.510496,0.187887
0087,FPFH,2.000000,0.000637,9.048025,8.491714,0.176714
0087,FPFH,5.000000,0.000637,9.033512,8.479396,0.176949
0087,FPFH,10.000000,0.000637,9.015241,8.471777,0.176775
0087,FPFH,50.000000,0.000637,9.014337,8.467983,0.179664
0088,RICI,0.050000,0.001675,0.165634,0.394139,0.332518
0088,RICI,0.100000,0.001329,0.162023,0.394519,0.345314
0088,RICI,0.500000,0.002855,0.160216,0.391642,0.292798
0088,RICI,1.000000,0.005609,0.160012,0.387660,0.452546
0088,RICI,1.500000,0.008318,0.157836,0.386893,0.412676
0088,RICI,2.000000,0.011471,0.157847,0.384764,0.251482
0088,RICI,5.000000,0.041931,0.159537,0.384624,0.248008
0088,RICI,10.000000,0.119851,0.158742,0.386662,0.254130
0088,RICI,50.000000,0.119886,0.158780,0.384435,0.254810
0088,QUICCI,0.050000,0.000000,0.166986,0.400081,0.144554
0088,QUICCI,0.100000,0.000000,0.166420,0.403972,0.154838
0088,QUICCI,0.500000,0.000000,0.164724,0.397336,0.245901
0088,QUICCI,1.000000,0.000000,0.163920,0.395588,0.208011
0088,QUICCI,1.500000,0.000000,0.167982,0.402149,0.207659
0088,QUICCI,2.000000,0.000234,0.163353,0.396156,0.147085
0088,QUICCI,5.000000,0.026207,0.163191,0.395464,0.136467
0088,QUICCI,10.000000,0.119834,0.162857,0.395387,0.136227
0088,QUICCI,50.000000,0.119886,0.162768,0.398845,0.135957
0088,SI,0.050000,0.002908,0.140803,0.210527,0.269779
0088,SI,0.100000,0.000904,0.139027,0.223402,0.283341
0088,SI,0.500000,0.000194,0.145515,0.225654,0.280651
0088,SI,1.000000,0.000158,0.146768,0.231868,0.444366
0088,SI,1.500000,0.000142,0.148336,0.235066,0.420961
0088,SI,2.000000,0.000135,0.148763,0.236697,0.258907
0088,SI,5.000000,0.000129,0.151066,0.241666,0.244818
0088,SI,10.000000,0.000127,0.151409,0.243136,0.250496
0088,SI,50.000000,0.000108,0.152126,0.244400,0.251642
0088,3DSC,0.050000,0.004688,0.568179,0.465853,6.999552
0088,3DSC,0.100000,0.003032,0.707994,0.768360,6.757879
0088,3DSC,0.500000,0.119886,0.181428,0.151273,5.325264
0088,3DSC,1.000000,0.119886,0.196621,0.164912,4.210223
0088,3DSC,1.500000,0.119886,0.181307,0.150550,4.951788
0088,3DSC,2.000000,0.119886,0.181468,0.152059,5.137608
0088,3DSC,5.000000,0.119886,0.181269,0.155619,4.169658
0088,3DSC,10.000000,0.119886,0.178430,0.151056,5.134394
0088,3DSC,50.000000,0.119886,0.181307,0.151022,4.908722
0088,FPFH,0.050000,0.000218,2.842987,3.950521,0.246928
0088,FPFH,0.100000,0.001321,4.441465,5.047098,0.225220
0088,FPFH,0.500000,0.000995,7.371065,11.397546,0.150147
0088,FPFH,1.000000,0.000995,7.778872,11.951674,0.138604
0088,FPFH,1.500000,0.000995,7.941481,11.506334,0.153722
0088,FPFH,2.000000,0.000995,7.604066,11.447210,0.144313
0088,FPFH,5.000000,0.000995,7.693406,11.085662,0.143567
0088,FPFH,10.000000,0.000995,7.382628,11.461140,0.246175
0088,FPFH,50.000000,0.000995,7.433340,11.133760,0.200908
0089,RICI,0.050000,0.001860,0.063530,0.066504,0.300355
0089,RICI,0.100000,0.001700,0.055891,0.069458,0.198814
0089,RICI,0.500000,0.005044,0.054537,0.061603,0.146592
0089,RICI,1.000000,0.009853,0.054357,0.061190,0.141473
0089,RICI,1.500000,0.015024,0.059770,0.066837,0.142580
0089,RICI,2.000000,0.020349,0.054182,0.061133,0.140979
0089,RICI,5.000000,0.081197,0.054030,0.063254,0.139935
0089,RICI,10.000000,0.113654,0.055418,0.061063,0.139019
0089,RICI,50.000000,0.113654,0.057014,0.068422,0.140145
0089,QUICCI,0.050000,0.000022,0.058391,0.066801,0.082768
0089,QUICCI,0.100000,0.000001,0.058505,0.066919,0.082780
0089,QUICCI,0.500000,0.000000,0.057603,0.064988,0.082028
0089,QUICCI,1.000000,0.000000,0.057517,0.072339,0.081855
0089,QUICCI,1.500000,0.000089,0.063847,0.072146,0.081410
0089,QUICCI,2.000000,0.003847,0.062106,0.072342,0.081489
0089,QUICCI,5.000000,0.068246,0.059344,0.067623,0.081890
0089,QUICCI,10.000000,0.113654,0.057274,0.064669,0.096306
0089,QUICCI,50.000000,0.113654,0.057224,0.064581,0.081728
0089,SI,0.050000,0.001310,0.081176,0.096346,0.153365
0089,SI,0.100000,0.000573,0.081379,0.087924,0.230965
0089,SI,0.500000,0.000213,0.086607,0.099304,0.224970
0089,SI,1.000000,0.000177,0.088873,0.104096,0.232317
0089,SI,1.500000,0.000164,0.088892,0.119475,0.216947
0089,SI,2.000000,0.000157,0.090649,0.109425,0.144856
0089,SI,5.000000,0.000147,0.091675,0.112700,0.137058
0089,SI,10.000000,0.000141,0.093517,0.116486,0.136121
0089,SI,50.000000,0.000128,0.092451,0.113903,0.135829
0089,3DSC,0.050000,0.004491,0.516322,0.403597,3.255198
0089,3DSC,0.100000,0.003877,0.445179,0.473552,3.352094
0089,3DSC,0.500000,0.113654,0.199590,0.153166,2.324828
0089,3DSC,1.000000,0.113654,0.181879,0.135432,3.231936
0089,3DSC,1.500000,0.113654,0.184691,0.136073,2.312846
0089,3DSC,2.000000,0.113654,0.181831,0.137905,2.330732
0089,3DSC,5.000000,0.113654,0.183200,0.136680,3.269803
0089,3DSC,10.000000,0.113654,0.181943,0.137227,2.295004
0089,3DSC,50.000000,0.113654,0.187996,0.145399,2.361309
0089,FPFH,0.050000,0.000452,2.026280,1.888948,0.080915
0089,FPFH,0.100000,0.000612,3.176393,3.038723,0.129840
0089,FPFH,0.500000,0.000660,4.702262,4.913734,0.118508
0089,FPFH,1.000000,0.000660,4.696790,4.947263,0.086247
0089,FPFH,1.500000,0.000660,4.708253,4.908177,0.080600
0089,FPFH,2.000000,0.000660,4.753603,4.933872,0.082199
0089,FPFH,5.000000,0.000660,4.716910,5.047442,0.082554
0089,FPFH,10.000000,0.000660,4.761157,4.996450,0.084014
0089,FPFH,50.000000,0.000660,4.680146,5.061608,0.085282
0090,RICI,0.050000,0.001775,0.184539,0.120921,0.345521
0090,RICI,0.100000,0.001600,0.185113,0.121110,0.543470
0090,RICI,0.500000,0.004281,0.182880,0.118383,0.394243
0090,RICI,1.000000,0.008395,0.189815,0.116441,0.267102
0090,RICI,1.500000,0.012748,0.184015,0.117997,0.254353
0090,RICI,2.000000,0.017409,0.181526,0.115547,0.258279
0090,RICI,5.000000,0.073693,0.184532,0.114883,0.253549
0090,RICI,10.000000,0.111668,0.180091,0.117997,0.259956
0090,RICI,50.000000,0.111668,0.192165,0.115651,0.277944
0090,QUICCI,0.050000,0.000012,0.189707,0.123373,0.151149
0090,QUICCI,0.100000,0.000000,0.191449,0.124358,0.165116
0090,QUICCI,0.500000,0.000000,0.191247,0.121251,0.174706
0090,QUICCI,1.000000,0.000000,0.189063,0.120903,0.152390
0090,QUICCI,1.500000,0.000036,0.190819,0.120965,0.265621
0090,QUICCI,2.000000,0.001270,0.186914,0.120203,0.233335
0090,QUICCI,5.000000,0.056971,0.190835,0.120307,0.234113
0090,QUICCI,10.000000,0.111668,0.187926,0.119883,0.186097
0090,QUICCI,50.000000,0.111668,0.186937,0.121309,0.159761
0090,SI,0.050000,0.001527,0.151222,0.116012,0.279469
0090,SI,0.100000,0.000626,0.154614,0.120573,0.289437
0090,SI,0.500000,0.000214,0.177900,0.141218,0.272664
0090,SI,1.000000,0.000177,0.169406,0.140733,0.280332
0090,SI,1.500000,0.000160,0.163100,0.161282,0.265961
0090,SI,2.000000,0.000153,0.185643,0.146343,0.274913
0090,SI,5.000000,0.000138,0.188379,0.158759,0.255063
0090,SI,10.000000,0.000133,0.182220,0.172879,0.430678
0090,SI,50.000000,0.000122,0.179311,0.147446,0.372497
0090,3DSC,0.050000,0.004501,0.635091,0.447446,6.524294
0090,3DSC,0.100000,0.003535,0.805855,0.666914,5.662936
0090,3DSC,0.500000,0.111668,0.204001,0.141325,5.241205
0090,3DSC,1.000000,0.111668,0.194977,0.147165,5.067399
0090,3DSC,1.500000,0.111668,0.209512,0.147264,4.281761
0090,3DSC,2.000000,0.111668,0.193531,0.140332,5.307514
0090,3DSC,5.000000,0.111668,0.194474,0.156808,4.380015
0090,3DSC,10.000000,0.111668,0.193770,0.140467,5.030676
0090,3DSC,50.000000,0.111668,0.188405,0.152271,5.332153
0090,FPFH,0.050000,0.000504,3.146808,2.512537,0.162783
0090,FPFH,0.100000,0.001595,4.938581,3.725351,0.172760
0090,FPFH,0.500000,0.001675,8.296255,6.658024,0.149200
0090,FPFH,1.000000,0.001675,7.863204,6.571360,0.244089
0090,FPFH,1.500000,0.001675,7.965401,6.768044,0.171662
0090,FPFH,2.000000,0.001675,8.107806,6.977301,0.150941
0090,FPFH,5.000000,0.001675,8.813277,6.961434,0.163071
0090,FPFH,10.000000,0.001675,7.917211,6.390422,0.171298
0090,FPFH,50.000000,0.001675,7.706866,6.386500,0.148695
0091,RICI,0.050000,0.001698,0.129294,0.297903,0.301400
0091,RICI,0.100000,0.001186,0.120580,0.297957,0.319345
0091,RICI,0.500000,0.001751,0.119368,0.292903,0.285896
0091,RICI,1.000000,0.003374,0.119571,0.289596,0.251676
0091,RICI,1.500000,0.005008,0.119286,0.290707,0.405490
0091,RICI,2.000000,0.006635,0.119013,0.291112,0.345071
0091,RICI,5.000000,0.017862,0.118925,0.287480,0.238001
0091,RICI,10.000000,0.050620,0.118193,0.286321,0.223356
0091,RICI,50.000000,0.124554,0.119878,0.286608,0.222355
0091,QUICCI,0.050000,0.000000,0.125338,0.303709,0.123515
0091,QUICCI,0.100000,0.000000,0.125369,0.302681,0.123601
0091,QUICCI,0.500000,0.000000,0.124671,0.299173,0.122838
0091,QUICCI,1.000000,0.000000,0.138651,0.327594,0.121705
0091,QUICCI,1.500000,0.000000,0.139925,0.314913,0.140269
0091,QUICCI,2.000000,0.000000,0.134709,0.308185,0.122573
0091,QUICCI,5.000000,0.000000,0.126341,0.324871,0.210447
0091,QUICCI,10.000000,0.016578,0.143240,0.306610,0.177309
0091,QUICCI,50.000000,0.124554,0.132957,0.295743,0.187464
0091,SI,0.050000,0.001714,0.122824,0.133047,0.251623
