dataset,object,descriptor,category,distanceFunction,time,similarity
GoogleDataset,0268,FPFH,0-100,Cosine,0.004923672,1.0
GoogleDataset,0268,FPFH,0-100,Euclidian,0.003615472,1.0
GoogleDataset,0268,QUICCI,0-100,Cosine,0.005325694,1.0
GoogleDataset,0268,QUICCI,0-100,Euclidian,0.003675912,1.0
GoogleDataset,0268,RICI,0-100,Cosine,0.097076155,1.0
GoogleDataset,0268,RICI,0-100,Euclidian,0.05457293,1.0
GoogleDataset,0268,SI,0-100,Cosine,0.08276274,0.9958506224065711
GoogleDataset,0268,SI,0-100,Euclidian,0.050544499,0.9985226943772048
GoogleDataset,0269,3DSC,0-100,Cosine,0.772659306,0.0
GoogleDataset,0269,3DSC,0-100,Euclidian,0.426953483,1.0
GoogleDataset,0269,FPFH,0-100,Cosine,0.021605944,1.0
GoogleDataset,0269,FPFH,0-100,Euclidian,0.015907768,1.0
GoogleDataset,0269,QUICCI,0-100,Cosine,0.022828339,0.9999483364331473
GoogleDataset,0269,QUICCI,0-100,Euclidian,0.016097613,1.0
GoogleDataset,0269,RICI,0-100,Cosine,0.423778141,0.9999483364331473
GoogleDataset,0269,RICI,0-100,Euclidian,0.243968867,1.0
GoogleDataset,0269,SI,0-100,Cosine,0.372381634,0.9999999999999973
GoogleDataset,0269,SI,0-100,Euclidian,0.230937846,0.9998371271475834
GoogleDataset,0270,3DSC,0-100,Cosine,5.173618156,0.40946340713407137
GoogleDataset,0270,3DSC,0-100,Euclidian,2.884341744,1.0
GoogleDataset,0270,FPFH,0-100,Cosine,0.14323525,1.0
GoogleDataset,0270,FPFH,0-100,Euclidian,0.106056606,1.0
GoogleDataset,0270,QUICCI,0-100,Cosine,0.158004344,0.9999538745387454
GoogleDataset,0270,QUICCI,0-100,Euclidian,0.108263532,1.0
GoogleDataset,0270,RICI,0-100,Cosine,2.903564835,0.9999538745387454
GoogleDataset,0270,RICI,0-100,Euclidian,1.643947492,1.0
GoogleDataset,0270,SI,0-100,Cosine,2.52303552,0.9999538745387453
GoogleDataset,0270,SI,0-100,Euclidian,1.584221172,0.999915210660502
GoogleDataset,0271,3DSC,0-100,Cosine,2.37235445,0.2708333333333333
GoogleDataset,0271,3DSC,0-100,Euclidian,1.32000067,1.0
GoogleDataset,0271,FPFH,0-100,Cosine,0.066430863,1.0
GoogleDataset,0271,FPFH,0-100,Euclidian,0.048781879,1.0
GoogleDataset,0271,QUICCI,0-100,Cosine,0.073034519,1.0
GoogleDataset,0271,QUICCI,0-100,Euclidian,0.050146689,1.0
GoogleDataset,0271,RICI,0-100,Cosine,1.335688625,1.0
GoogleDataset,0271,RICI,0-100,Euclidian,0.755312545,1.0
GoogleDataset,0271,SI,0-100,Cosine,1.156402292,0.9999999999999994
GoogleDataset,0271,SI,0-100,Euclidian,0.72462296,0.9998815051050772
GoogleDataset,0272,3DSC,0-100,Cosine,2.512512514,0.3412456791298005
GoogleDataset,0272,3DSC,0-100,Euclidian,1.397802629,1.0
GoogleDataset,0272,FPFH,0-100,Cosine,0.069980013,1.0
GoogleDataset,0272,FPFH,0-100,Euclidian,0.051234785,1.0
GoogleDataset,0272,QUICCI,0-100,Cosine,0.078534885,1.0
GoogleDataset,0272,QUICCI,0-100,Euclidian,0.052861377,1.0
GoogleDataset,0272,RICI,0-100,Cosine,1.414787694,1.0
GoogleDataset,0272,RICI,0-100,Euclidian,0.798901698,1.0
GoogleDataset,0272,SI,0-100,Cosine,1.22127014,0.9999999999999996
GoogleDataset,0272,SI,0-100,Euclidian,0.765687792,0.9998994569338387
GoogleDataset,0273,3DSC,0-100,Cosine,2.442376051,0.6036893203883495
GoogleDataset,0273,3DSC,0-100,Euclidian,1.355901596,1.0
GoogleDataset,0273,FPFH,0-100,Cosine,0.06805793,1.0
GoogleDataset,0273,FPFH,0-100,Euclidian,0.050189652,1.0
GoogleDataset,0273,QUICCI,0-100,Cosine,0.074080215,1.0
GoogleDataset,0273,QUICCI,0-100,Euclidian,0.051732512,1.0
GoogleDataset,0273,RICI,0-100,Cosine,1.385840684,1.0
GoogleDataset,0273,RICI,0-100,Euclidian,0.77756096,1.0
GoogleDataset,0273,SI,0-100,Cosine,1.193354141,0.9999999999999998
GoogleDataset,0273,SI,0-100,Euclidian,0.745656693,0.9999352203520852
GoogleDataset,0274,3DSC,0-100,Cosine,4.114285994,0.6358846206001434
GoogleDataset,0274,3DSC,0-100,Euclidian,2.306427803,1.0
GoogleDataset,0274,FPFH,0-100,Cosine,0.113924585,1.0
GoogleDataset,0274,FPFH,0-100,Euclidian,0.084126445,1.0
GoogleDataset,0274,QUICCI,0-100,Cosine,0.124094606,1.0
GoogleDataset,0274,QUICCI,0-100,Euclidian,0.086601634,1.0
GoogleDataset,0274,RICI,0-100,Cosine,2.321280489,1.0
GoogleDataset,0274,RICI,0-100,Euclidian,1.308703253,1.0
GoogleDataset,0274,SI,0-100,Cosine,2.018239831,0.9999999999999999
GoogleDataset,0274,SI,0-100,Euclidian,1.261809372,0.9999607828531223
GoogleDataset,0275,3DSC,0-100,Cosine,0.374999973,0.43025192587965855
GoogleDataset,0275,3DSC,0-100,Euclidian,0.209771791,1.0
GoogleDataset,0275,FPFH,0-100,Cosine,0.010531784,1.0
GoogleDataset,0275,FPFH,0-100,Euclidian,0.007701137,1.0
GoogleDataset,0275,QUICCI,0-100,Cosine,0.011453557,1.0
GoogleDataset,0275,QUICCI,0-100,Euclidian,0.008100219,1.0
GoogleDataset,0275,RICI,0-100,Cosine,0.210637309,1.0
GoogleDataset,0275,RICI,0-100,Euclidian,0.118939612,1.0
GoogleDataset,0275,SI,0-100,Cosine,0.182190962,0.999687695190488
GoogleDataset,0275,SI,0-100,Euclidian,0.114641162,0.9992457645310637
GoogleDataset,0276,3DSC,0-100,Cosine,0.674330638,0.0
GoogleDataset,0276,3DSC,0-100,Euclidian,0.376351605,1.0
GoogleDataset,0276,FPFH,0-100,Cosine,0.018887761,1.0
GoogleDataset,0276,FPFH,0-100,Euclidian,0.013908029,1.0
GoogleDataset,0276,QUICCI,0-100,Cosine,0.020418624,1.0
GoogleDataset,0276,QUICCI,0-100,Euclidian,0.014315917,1.0
GoogleDataset,0276,RICI,0-100,Cosine,0.379068244,1.0
GoogleDataset,0276,RICI,0-100,Euclidian,0.213173814,1.0
GoogleDataset,0276,SI,0-100,Cosine,0.327184262,0.9996528982991632
GoogleDataset,0276,SI,0-100,Euclidian,0.204296365,0.9985818582060499
GoogleDataset,0277,3DSC,0-100,Cosine,0.570976676,0.6373200442967885
GoogleDataset,0277,3DSC,0-100,Euclidian,0.317526076,1.0
GoogleDataset,0277,FPFH,0-100,Cosine,0.016146761,1.0
GoogleDataset,0277,FPFH,0-100,Euclidian,0.011797631,1.0
GoogleDataset,0277,QUICCI,0-100,Cosine,0.017203557,1.0
GoogleDataset,0277,QUICCI,0-100,Euclidian,0.012141046,1.0
GoogleDataset,0277,RICI,0-100,Cosine,0.323370718,1.0
GoogleDataset,0277,RICI,0-100,Euclidian,0.183953357,1.0
GoogleDataset,0277,SI,0-100,Cosine,0.27957196,0.9960548172757047
GoogleDataset,0277,SI,0-100,Euclidian,0.17498889,0.9981146148903418
GoogleDataset,0278,3DSC,0-100,Cosine,1.317290414,0.047178370531663946
GoogleDataset,0278,3DSC,0-100,Euclidian,0.742919616,1.0
GoogleDataset,0278,FPFH,0-100,Cosine,0.036099623,1.0
GoogleDataset,0278,FPFH,0-100,Euclidian,0.026657471,1.0
GoogleDataset,0278,QUICCI,0-100,Cosine,0.039807083,1.0
GoogleDataset,0278,QUICCI,0-100,Euclidian,0.027660157,1.0
GoogleDataset,0278,RICI,0-100,Cosine,0.743983972,1.0
GoogleDataset,0278,RICI,0-100,Euclidian,0.417782726,1.0
GoogleDataset,0278,SI,0-100,Cosine,0.637324389,0.9999999999999998
GoogleDataset,0278,SI,0-100,Euclidian,0.397586283,0.9999450489446706
GoogleDataset,0279,3DSC,0-100,Cosine,0.528784413,0.9930117222723174
GoogleDataset,0279,3DSC,0-100,Euclidian,0.293027599,1.0
GoogleDataset,0279,FPFH,0-100,Cosine,0.014622045,1.0
GoogleDataset,0279,FPFH,0-100,Euclidian,0.010708984,1.0
GoogleDataset,0279,QUICCI,0-100,Cosine,0.015880262,1.0
GoogleDataset,0279,QUICCI,0-100,Euclidian,0.011100379,1.0
GoogleDataset,0279,RICI,0-100,Cosine,0.296422572,1.0
GoogleDataset,0279,RICI,0-100,Euclidian,0.166611859,1.0
GoogleDataset,0279,SI,0-100,Cosine,0.25541631,0.9999999999999966
GoogleDataset,0279,SI,0-100,Euclidian,0.158278094,0.9997015528961145
GoogleDataset,0280,3DSC,0-100,Cosine,4.092874669,0.0
GoogleDataset,0280,3DSC,0-100,Euclidian,2.275006055,1.0
GoogleDataset,0280,FPFH,0-100,Cosine,0.114089316,1.0
GoogleDataset,0280,FPFH,0-100,Euclidian,0.084811455,1.0
GoogleDataset,0280,QUICCI,0-100,Cosine,0.1250966,1.0
GoogleDataset,0280,QUICCI,0-100,Euclidian,0.086433343,1.0
GoogleDataset,0280,RICI,0-100,Cosine,2.292787536,1.0
GoogleDataset,0280,RICI,0-100,Euclidian,1.301663638,1.0
GoogleDataset,0280,SI,0-100,Cosine,1.989857385,0.9999999999999997
GoogleDataset,0280,SI,0-100,Euclidian,1.241181479,0.9997904366131237
GoogleDataset,0281,3DSC,0-100,Cosine,2.198118814,0.7853321921472131
GoogleDataset,0281,3DSC,0-100,Euclidian,1.223649298,1.0
GoogleDataset,0281,FPFH,0-100,Cosine,0.059821253,1.0
GoogleDataset,0281,FPFH,0-100,Euclidian,0.044835187,1.0
GoogleDataset,0281,QUICCI,0-100,Cosine,0.066012664,1.0
GoogleDataset,0281,QUICCI,0-100,Euclidian,0.046186985,1.0
GoogleDataset,0281,RICI,0-100,Cosine,1.227370172,1.0
GoogleDataset,0281,RICI,0-100,Euclidian,0.695504526,1.0
GoogleDataset,0281,SI,0-100,Cosine,1.067014206,0.9998930138012135
GoogleDataset,0281,SI,0-100,Euclidian,0.672134581,0.999064467070256
GoogleDataset,0282,3DSC,0-100,Cosine,2.509065728,0.7749334585877564
GoogleDataset,0282,3DSC,0-100,Euclidian,1.396118253,1.0
GoogleDataset,0282,FPFH,0-100,Cosine,0.068831765,1.0
GoogleDataset,0282,FPFH,0-100,Euclidian,0.050785606,1.0
GoogleDataset,0282,QUICCI,0-100,Cosine,0.075090307,1.0
GoogleDataset,0282,QUICCI,0-100,Euclidian,0.052685739,1.0
GoogleDataset,0282,RICI,0-100,Cosine,1.40695186,1.0
GoogleDataset,0282,RICI,0-100,Euclidian,0.797492676,1.0
GoogleDataset,0282,SI,0-100,Cosine,1.21818767,0.9999060591827081
GoogleDataset,0282,SI,0-100,Euclidian,0.760376615,0.9986293537276653
GoogleDataset,0283,3DSC,0-100,Cosine,1.785565958,0.8321286753223576
GoogleDataset,0283,3DSC,0-100,Euclidian,0.997531483,1.0
GoogleDataset,0283,FPFH,0-100,Cosine,0.050027658,1.0
GoogleDataset,0283,FPFH,0-100,Euclidian,0.036616746,1.0
GoogleDataset,0283,QUICCI,0-100,Cosine,0.054052191,1.0
GoogleDataset,0283,QUICCI,0-100,Euclidian,0.037449403,1.0
GoogleDataset,0283,RICI,0-100,Cosine,0.998827386,1.0
GoogleDataset,0283,RICI,0-100,Euclidian,0.56693921,1.0
GoogleDataset,0283,SI,0-100,Cosine,0.866974956,0.9999330745549364
GoogleDataset,0283,SI,0-100,Euclidian,0.545135193,0.9986714886636539
GoogleDataset,0284,3DSC,0-100,Cosine,0.702786076,0.999942726231386
GoogleDataset,0284,3DSC,0-100,Euclidian,0.386875313,0.999942726231386
GoogleDataset,0284,FPFH,0-100,Cosine,0.019440179,0.999942726231386
GoogleDataset,0284,FPFH,0-100,Euclidian,0.01429492,0.999942726231386
GoogleDataset,0284,QUICCI,0-100,Cosine,0.020771807,0.9997709049255441
GoogleDataset,0284,QUICCI,0-100,Euclidian,0.014706016,0.999942726231386
GoogleDataset,0284,RICI,0-100,Cosine,0.395795542,0.9997709049255441
GoogleDataset,0284,RICI,0-100,Euclidian,0.221022847,0.999942726231386
GoogleDataset,0284,SI,0-100,Cosine,0.334486542,0.9997709049255439
GoogleDataset,0284,SI,0-100,Euclidian,0.211426653,0.9997079302046856
GoogleDataset,0285,3DSC,0-100,Cosine,0.497626244,0.8898852803360802
GoogleDataset,0285,3DSC,0-100,Euclidian,0.274845661,1.0
GoogleDataset,0285,FPFH,0-100,Cosine,0.013856824,1.0
GoogleDataset,0285,FPFH,0-100,Euclidian,0.010193952,1.0
GoogleDataset,0285,QUICCI,0-100,Cosine,0.015091898,0.9999192115042818
GoogleDataset,0285,QUICCI,0-100,Euclidian,0.010444432,1.0
GoogleDataset,0285,RICI,0-100,Cosine,0.278935244,0.9999192115042818
GoogleDataset,0285,RICI,0-100,Euclidian,0.157978057,1.0
GoogleDataset,0285,SI,0-100,Cosine,0.240804067,0.9999999999999897
GoogleDataset,0285,SI,0-100,Euclidian,0.14921726,0.999450818718291
GoogleDataset,0286,3DSC,0-100,Cosine,6.60487111,1.0
GoogleDataset,0286,3DSC,0-100,Euclidian,3.645232609,0.9999999409227366
GoogleDataset,0286,FPFH,0-100,Cosine,0.183429653,1.0
GoogleDataset,0286,FPFH,0-100,Euclidian,0.134795336,1.0
GoogleDataset,0286,QUICCI,0-100,Cosine,0.196894443,1.0
GoogleDataset,0286,QUICCI,0-100,Euclidian,0.136090501,1.0
GoogleDataset,0286,RICI,0-100,Cosine,3.72693017,1.0
GoogleDataset,0286,RICI,0-100,Euclidian,2.075861371,1.0
GoogleDataset,0286,SI,0-100,Cosine,3.285178467,0.9999999999999998
GoogleDataset,0286,SI,0-100,Euclidian,2.007300553,0.9999448795493491
GoogleDataset,0287,3DSC,0-100,Cosine,2.604680879,0.0
GoogleDataset,0287,3DSC,0-100,Euclidian,1.448066166,1.0
GoogleDataset,0287,FPFH,0-100,Cosine,0.071774033,1.0
GoogleDataset,0287,FPFH,0-100,Euclidian,0.052773223,1.0
GoogleDataset,0287,QUICCI,0-100,Cosine,0.078908859,1.0
GoogleDataset,0287,QUICCI,0-100,Euclidian,0.054945957,1.0
GoogleDataset,0287,RICI,0-100,Cosine,1.45671153,1.0
GoogleDataset,0287,RICI,0-100,Euclidian,0.835292196,1.0
GoogleDataset,0287,SI,0-100,Cosine,1.266950508,0.9999999999999998
GoogleDataset,0287,SI,0-100,Euclidian,1.220915813,0.9999663385705256
GoogleDataset,0288,3DSC,0-100,Cosine,8.071931862,0.6242783167668591
GoogleDataset,0288,3DSC,0-100,Euclidian,4.480130115,1.0
GoogleDataset,0288,FPFH,0-100,Cosine,0.228561844,1.0
GoogleDataset,0288,FPFH,0-100,Euclidian,0.168347923,1.0
GoogleDataset,0288,QUICCI,0-100,Cosine,0.249643963,1.0
GoogleDataset,0288,QUICCI,0-100,Euclidian,0.170830271,1.0
GoogleDataset,0288,RICI,0-100,Cosine,4.567254919,1.0
GoogleDataset,0288,RICI,0-100,Euclidian,2.562613353,1.0
GoogleDataset,0288,SI,0-100,Cosine,3.970231578,0.9999999999999999
GoogleDataset,0288,SI,0-100,Euclidian,2.474487241,0.9999901590821834
GoogleDataset,0289,3DSC,0-100,Cosine,2.377362806,0.017917077986179666
GoogleDataset,0289,3DSC,0-100,Euclidian,1.311796229,1.0
GoogleDataset,0289,FPFH,0-100,Cosine,0.066062469,1.0
GoogleDataset,0289,FPFH,0-100,Euclidian,0.048517787,1.0
GoogleDataset,0289,QUICCI,0-100,Cosine,0.072710112,1.0
GoogleDataset,0289,QUICCI,0-100,Euclidian,0.050725695,1.0
GoogleDataset,0289,RICI,0-100,Cosine,1.361599483,1.0
GoogleDataset,0289,RICI,0-100,Euclidian,0.768306763,1.0
GoogleDataset,0289,SI,0-100,Cosine,1.18437979,0.9999999999999998
GoogleDataset,0289,SI,0-100,Euclidian,0.733203716,0.9998786393938368
GoogleDataset,0290,3DSC,0-100,Cosine,1.146893061,1.0
GoogleDataset,0290,3DSC,0-100,Euclidian,0.632433189,1.0
GoogleDataset,0290,FPFH,0-100,Cosine,0.031890646,1.0
GoogleDataset,0290,FPFH,0-100,Euclidian,0.023387182,1.0
GoogleDataset,0290,QUICCI,0-100,Cosine,0.034191421,1.0
GoogleDataset,0290,QUICCI,0-100,Euclidian,0.023555012,1.0
GoogleDataset,0290,RICI,0-100,Cosine,0.643115209,1.0
GoogleDataset,0290,RICI,0-100,Euclidian,0.361002751,1.0
GoogleDataset,0290,SI,0-100,Cosine,0.552937319,0.9998950020999579
GoogleDataset,0290,SI,0-100,Euclidian,0.346007581,0.9999508917884626
GoogleDataset,0291,3DSC,0-100,Cosine,0.862336629,0.0
GoogleDataset,0291,3DSC,0-100,Euclidian,0.484659431,1.0
GoogleDataset,0291,FPFH,0-100,Cosine,0.024530941,1.0
GoogleDataset,0291,FPFH,0-100,Euclidian,0.017796162,1.0
GoogleDataset,0291,QUICCI,0-100,Cosine,0.025221743,1.0
GoogleDataset,0291,QUICCI,0-100,Euclidian,0.017300097,1.0
GoogleDataset,0291,RICI,0-100,Cosine,0.485678685,1.0
GoogleDataset,0291,RICI,0-100,Euclidian,0.271662171,1.0
GoogleDataset,0291,SI,0-100,Cosine,0.421137615,0.9999999999999969
GoogleDataset,0291,SI,0-100,Euclidian,0.260279786,0.9996011788074435
GoogleDataset,0292,3DSC,0-100,Cosine,0.584190698,0.0
GoogleDataset,0292,3DSC,0-100,Euclidian,0.326124341,1.0
GoogleDataset,0292,FPFH,0-100,Cosine,0.016140524,1.0
GoogleDataset,0292,FPFH,0-100,Euclidian,0.012040349,1.0
GoogleDataset,0292,QUICCI,0-100,Cosine,0.017372131,0.9995943204868154
GoogleDataset,0292,QUICCI,0-100,Euclidian,0.012101109,1.0
GoogleDataset,0292,RICI,0-100,Cosine,0.329946441,0.9995943204868154
GoogleDataset,0292,RICI,0-100,Euclidian,0.185276167,1.0
GoogleDataset,0292,SI,0-100,Cosine,0.282717136,0.9995943204868151
GoogleDataset,0292,SI,0-100,Euclidian,0.174689741,0.9994774549439372
GoogleDataset,0293,3DSC,0-100,Cosine,0.596109586,0.0
GoogleDataset,0293,3DSC,0-100,Euclidian,0.330295071,1.0
GoogleDataset,0293,FPFH,0-100,Cosine,0.016449958,1.0
GoogleDataset,0293,FPFH,0-100,Euclidian,0.012072973,1.0
GoogleDataset,0293,QUICCI,0-100,Cosine,0.017741738,0.999597261377366
GoogleDataset,0293,QUICCI,0-100,Euclidian,0.012465126,1.0
GoogleDataset,0293,RICI,0-100,Cosine,0.32727429,0.999597261377366
GoogleDataset,0293,RICI,0-100,Euclidian,0.188993374,1.0
GoogleDataset,0293,SI,0-100,Cosine,0.288782886,0.9995972613773587
GoogleDataset,0293,SI,0-100,Euclidian,0.177762722,0.9991906484065017
GoogleDataset,0294,3DSC,0-100,Cosine,0.684216423,0.44759239827445496
GoogleDataset,0294,3DSC,0-100,Euclidian,0.380439574,1.0
GoogleDataset,0294,FPFH,0-100,Cosine,0.018768365,1.0
GoogleDataset,0294,FPFH,0-100,Euclidian,0.014194442,1.0
GoogleDataset,0294,QUICCI,0-100,Cosine,0.020785954,1.0
GoogleDataset,0294,QUICCI,0-100,Euclidian,0.014328204,1.0
GoogleDataset,0294,RICI,0-100,Cosine,0.380634274,1.0
GoogleDataset,0294,RICI,0-100,Euclidian,0.215017133,1.0
GoogleDataset,0294,SI,0-100,Cosine,0.330254468,0.9999999999999941
GoogleDataset,0294,SI,0-100,Euclidian,0.204299112,0.9995173694803925
GoogleDataset,0295,3DSC,0-100,Cosine,0.928198093,0.6622852233676976
GoogleDataset,0295,3DSC,0-100,Euclidian,0.515065045,1.0
GoogleDataset,0295,FPFH,0-100,Cosine,0.026005319,1.0
GoogleDataset,0295,FPFH,0-100,Euclidian,0.018863253,1.0
GoogleDataset,0295,QUICCI,0-100,Cosine,0.028298464,1.0
GoogleDataset,0295,QUICCI,0-100,Euclidian,0.019668233,1.0
GoogleDataset,0295,RICI,0-100,Cosine,0.522296684,1.0
GoogleDataset,0295,RICI,0-100,Euclidian,0.296657567,1.0
GoogleDataset,0295,SI,0-100,Cosine,0.455448662,0.9999999999999949
GoogleDataset,0295,SI,0-100,Euclidian,0.284926097,0.9994022493048929
GoogleDataset,0296,3DSC,0-100,Cosine,0.520400253,0.39055299539170507
GoogleDataset,0296,3DSC,0-100,Euclidian,0.289447334,1.0
GoogleDataset,0296,FPFH,0-100,Cosine,0.014695514,1.0
GoogleDataset,0296,FPFH,0-100,Euclidian,0.010641052,1.0
GoogleDataset,0296,QUICCI,0-100,Cosine,0.015917725,1.0
GoogleDataset,0296,QUICCI,0-100,Euclidian,0.010955266,1.0
GoogleDataset,0296,RICI,0-100,Cosine,0.288354059,1.0
GoogleDataset,0296,RICI,0-100,Euclidian,0.164556235,1.0
GoogleDataset,0296,SI,0-100,Cosine,0.248765774,0.9999999999999916
GoogleDataset,0296,SI,0-100,Euclidian,0.156665208,0.9995162999729845
GoogleDataset,0297,3DSC,0-100,Cosine,3.003952499,1.0
GoogleDataset,0297,3DSC,0-100,Euclidian,1.649366255,1.0
GoogleDataset,0297,FPFH,0-100,Cosine,0.083228963,1.0
GoogleDataset,0297,FPFH,0-100,Euclidian,0.06143827,1.0
GoogleDataset,0297,QUICCI,0-100,Cosine,0.089246321,1.0
GoogleDataset,0297,QUICCI,0-100,Euclidian,0.061951082,1.0
GoogleDataset,0297,RICI,0-100,Cosine,1.688772597,1.0
GoogleDataset,0297,RICI,0-100,Euclidian,0.942180243,1.0
GoogleDataset,0297,SI,0-100,Cosine,1.449618289,0.9999999999999997
GoogleDataset,0297,SI,0-100,Euclidian,0.900949252,0.999875189032661
GoogleDataset,0298,3DSC,0-100,Cosine,0.796382655,0.9228951255539143
GoogleDataset,0298,3DSC,0-100,Euclidian,0.443826348,1.0
GoogleDataset,0298,FPFH,0-100,Cosine,0.022043936,1.0
GoogleDataset,0298,FPFH,0-100,Euclidian,0.015936132,1.0
GoogleDataset,0298,QUICCI,0-100,Cosine,0.024402796,1.0
GoogleDataset,0298,QUICCI,0-100,Euclidian,0.016854453,1.0
GoogleDataset,0298,RICI,0-100,Cosine,0.45313604,1.0
GoogleDataset,0298,RICI,0-100,Euclidian,0.255857832,1.0
GoogleDataset,0298,SI,0-100,Cosine,0.390672926,0.9999999999999998
GoogleDataset,0298,SI,0-100,Euclidian,0.244231356,0.9999567958727564
GoogleDataset,0299,3DSC,0-100,Cosine,0.999369421,0.9485463958582239
GoogleDataset,0299,3DSC,0-100,Euclidian,0.553489782,1.0
GoogleDataset,0299,FPFH,0-100,Cosine,0.027320703,1.0
GoogleDataset,0299,FPFH,0-100,Euclidian,0.020093587,1.0
GoogleDataset,0299,QUICCI,0-100,Cosine,0.030484246,1.0
GoogleDataset,0299,QUICCI,0-100,Euclidian,0.021076856,1.0
GoogleDataset,0299,RICI,0-100,Cosine,0.568513221,1.0
GoogleDataset,0299,RICI,0-100,Euclidian,0.316186831,1.0
GoogleDataset,0299,SI,0-100,Cosine,0.494591314,0.9999999999999977
GoogleDataset,0299,SI,0-100,Euclidian,0.302138232,0.9996923311310179
GoogleDataset,0300,3DSC,0-100,Cosine,1.241060614,0.0
GoogleDataset,0300,3DSC,0-100,Euclidian,0.690984469,1.0
GoogleDataset,0300,FPFH,0-100,Cosine,0.034270273,1.0
GoogleDataset,0300,FPFH,0-100,Euclidian,0.025481743,1.0
GoogleDataset,0300,QUICCI,0-100,Cosine,0.037898164,1.0
GoogleDataset,0300,QUICCI,0-100,Euclidian,0.026345709,1.0
GoogleDataset,0300,RICI,0-100,Cosine,0.72531806,1.0
GoogleDataset,0300,RICI,0-100,Euclidian,0.402666679,1.0
GoogleDataset,0300,SI,0-100,Cosine,0.602150533,0.9999999999999972
GoogleDataset,0300,SI,0-100,Euclidian,0.374010928,0.9996968935378903
GoogleDataset,0301,3DSC,0-100,Cosine,0.936606387,0.0
GoogleDataset,0301,3DSC,0-100,Euclidian,0.522916905,1.0
GoogleDataset,0301,FPFH,0-100,Cosine,0.026368132,1.0
GoogleDataset,0301,FPFH,0-100,Euclidian,0.019286448,1.0
GoogleDataset,0301,QUICCI,0-100,Cosine,0.028739755,1.0
GoogleDataset,0301,QUICCI,0-100,Euclidian,0.020687397,1.0
GoogleDataset,0301,RICI,0-100,Cosine,0.527978553,1.0
GoogleDataset,0301,RICI,0-100,Euclidian,0.299430837,1.0
GoogleDataset,0301,SI,0-100,Cosine,0.458256888,0.9999999999999926
GoogleDataset,0301,SI,0-100,Euclidian,0.284317754,0.9994451831381872
GoogleDataset,0302,3DSC,0-100,Cosine,1.794664239,0.318075117370892
GoogleDataset,0302,3DSC,0-100,Euclidian,0.991607526,1.0
GoogleDataset,0302,FPFH,0-100,Cosine,0.05018094,1.0
GoogleDataset,0302,FPFH,0-100,Euclidian,0.036938198,1.0
GoogleDataset,0302,QUICCI,0-100,Cosine,0.054792191,1.0
GoogleDataset,0302,QUICCI,0-100,Euclidian,0.037794231,1.0
GoogleDataset,0302,RICI,0-100,Cosine,1.005976132,1.0
GoogleDataset,0302,RICI,0-100,Euclidian,0.574104451,1.0
GoogleDataset,0302,SI,0-100,Cosine,0.866912407,0.9999999999999989
GoogleDataset,0302,SI,0-100,Euclidian,0.54546859,0.9997291149619836
GoogleDataset,0303,3DSC,0-100,Cosine,2.423339562,0.14211250983477577
GoogleDataset,0303,3DSC,0-100,Euclidian,1.327846713,1.0
GoogleDataset,0303,FPFH,0-100,Cosine,0.067948346,1.0
GoogleDataset,0303,FPFH,0-100,Euclidian,0.048850319,1.0
GoogleDataset,0303,QUICCI,0-100,Cosine,0.074066544,1.0
GoogleDataset,0303,QUICCI,0-100,Euclidian,0.051248121,1.0
GoogleDataset,0303,RICI,0-100,Cosine,1.364478899,1.0
GoogleDataset,0303,RICI,0-100,Euclidian,0.76713386,1.0
GoogleDataset,0303,SI,0-100,Cosine,1.182459305,0.9999999999999996
GoogleDataset,0303,SI,0-100,Euclidian,0.737217352,0.9998680636654579
GoogleDataset,0304,3DSC,0-100,Cosine,0.683066087,0.6776582205252806
GoogleDataset,0304,3DSC,0-100,Euclidian,0.378963541,1.0
GoogleDataset,0304,FPFH,0-100,Cosine,0.019151197,1.0
GoogleDataset,0304,FPFH,0-100,Euclidian,0.013949044,1.0
GoogleDataset,0304,QUICCI,0-100,Cosine,0.02092016,1.0
GoogleDataset,0304,QUICCI,0-100,Euclidian,0.01452814,1.0
GoogleDataset,0304,RICI,0-100,Cosine,0.390015161,1.0
GoogleDataset,0304,RICI,0-100,Euclidian,0.21995284,1.0
GoogleDataset,0304,SI,0-100,Cosine,0.334362717,0.9999999999999967
GoogleDataset,0304,SI,0-100,Euclidian,0.206842329,0.9996838671829025
GoogleDataset,0305,3DSC,0-100,Cosine,0.805863711,0.7941610144500147
GoogleDataset,0305,3DSC,0-100,Euclidian,0.447869156,1.0
GoogleDataset,0305,FPFH,0-100,Cosine,0.022567227,1.0
GoogleDataset,0305,FPFH,0-100,Euclidian,0.016663892,1.0
GoogleDataset,0305,QUICCI,0-100,Cosine,0.024202032,1.0
GoogleDataset,0305,QUICCI,0-100,Euclidian,0.01687595,1.0
GoogleDataset,0305,RICI,0-100,Cosine,0.462518185,1.0
GoogleDataset,0305,RICI,0-100,Euclidian,0.255834205,1.0
GoogleDataset,0305,SI,0-100,Cosine,0.398441192,0.9999999999999986
GoogleDataset,0305,SI,0-100,Euclidian,0.244535453,0.9998699825209464
GoogleDataset,0306,3DSC,0-100,Cosine,1.892099836,0.0
GoogleDataset,0306,3DSC,0-100,Euclidian,1.055176666,1.0
GoogleDataset,0306,FPFH,0-100,Cosine,0.053274625,1.0
